ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-06-01,456.1016406908266,23.079770000115765,510.0670307330437,456.1016406908266,456.1016406908266,-202.02106687517409,-202.02106687517409,-202.02106687517409,-60.699253042333716,-60.699253042333716,-60.699253042333716,-141.3218138328404,-141.3218138328404,-141.3218138328404,0.0,0.0,0.0,254.08057381565254
2023-06-02,456.140476678035,71.99656873370694,545.0853287320477,456.140476678035,456.140476678035,-147.90421897134783,-147.90421897134783,-147.90421897134783,-6.269982582358986,-6.269982582358986,-6.269982582358986,-141.63423638898882,-141.63423638898882,-141.63423638898882,0.0,0.0,0.0,308.2362577066872
2023-06-03,456.1793126652433,210.87916028288464,677.7695147383196,456.1793126652433,456.1793126652433,-22.34580314901042,-22.34580314901042,-22.34580314901042,119.4443464147872,119.4443464147872,119.4443464147872,-141.79014956379763,-141.79014956379763,-141.79014956379763,0.0,0.0,0.0,433.8335095162329
2023-06-04,456.2181486524516,190.94163360708188,637.3532448291593,456.2181486524516,456.2181486524516,-41.88778208027269,-41.88778208027269,-41.88778208027269,99.89851885982821,99.89851885982821,99.89851885982821,-141.7863009401009,-141.7863009401009,-141.7863009401009,0.0,0.0,0.0,414.3303665721789
2023-06-05,456.2569846396599,25.070336063836965,513.535875607587,456.2569846396599,456.2569846396599,-191.0617540507141,-191.0617540507141,-191.0617540507141,-49.44006637486643,-49.44006637486643,-49.44006637486643,-141.62168767584768,-141.62168767584768,-141.62168767584768,0.0,0.0,0.0,265.19523058894583
2023-06-06,456.2958206268682,24.86776295725793,511.17781714314,456.2958206268682,456.2958206268682,-201.04598011851022,-201.04598011851022,-201.04598011851022,-59.748535538945255,-59.748535538945255,-59.748535538945255,-141.29744457956497,-141.29744457956497,-141.29744457956497,0.0,0.0,0.0,255.24984050835798
2023-06-07,456.3346566140765,27.904439911011544,511.1840039199564,456.3346566140765,456.3346566140765,-184.00168600376347,-184.00168600376347,-184.00168600376347,-43.185027736523686,-43.185027736523686,-43.185027736523686,-140.81665826723975,-140.81665826723975,-140.81665826723975,0.0,0.0,0.0,272.33297061031305
2023-06-08,456.3734926012848,23.008657720694774,481.6320346327035,456.3734926012848,456.3734926012848,-200.88336481013232,-200.88336481013232,-200.88336481013232,-60.6992530423978,-60.6992530423978,-60.6992530423978,-140.18411176773452,-140.18411176773452,-140.18411176773452,0.0,0.0,0.0,255.49012779115247
2023-06-09,456.4123285884931,54.870420233942966,542.1940232399268,456.4123285884931,456.4123285884931,-145.675949150586,-145.675949150586,-145.675949150586,-6.269982582254233,-6.269982582254233,-6.269982582254233,-139.4059665683318,-139.4059665683318,-139.4059665683318,0.0,0.0,0.0,310.7363794379071
2023-06-10,456.45116457570145,192.27129765657605,677.2121273325952,456.45116457570145,456.45116457570145,-19.045045153246907,-19.045045153246907,-19.045045153246907,119.44434641487959,119.44434641487959,119.44434641487959,-138.4893915681265,-138.4893915681265,-138.4893915681265,0.0,0.0,0.0,437.40611942245454
2023-06-11,456.4900005629098,175.91741836573325,648.2955241895431,456.4900005629098,456.4900005629098,-37.54363177510267,-37.54363177510267,-37.54363177510267,99.89851886024918,99.89851886024918,99.89851886024918,-137.44215063535185,-137.44215063535185,-137.44215063535185,0.0,0.0,0.0,418.94636878780716
2023-06-12,456.5288365501181,36.66272129057828,501.7228077719227,456.5288365501181,456.5288365501181,-185.7122287374034,-185.7122287374034,-185.7122287374034,-49.44006637493269,-49.44006637493269,-49.44006637493269,-136.2721623624707,-136.2721623624707,-136.2721623624707,0.0,0.0,0.0,270.8166078127147
2023-06-13,456.5676725373264,11.035445272933877,524.9888983029399,456.5676725373264,456.5676725373264,-194.73558263576962,-194.73558263576962,-194.73558263576962,-59.74853553892117,-59.74853553892117,-59.74853553892117,-134.9870470968484,-134.9870470968484,-134.9870470968484,0.0,0.0,0.0,261.8320899015568
2023-06-14,456.6065085245347,33.4603916210774,520.107778977219,456.6065085245347,456.6065085245347,-176.77870506904262,-176.77870506904262,-176.77870506904262,-43.185027736520325,-43.185027736520325,-43.185027736520325,-133.5936773325223,-133.5936773325223,-133.5936773325223,0.0,0.0,0.0,279.82780345549213
2023-06-15,456.645344511743,30.402985237407155,499.1520857299101,456.645344511743,456.645344511743,-192.7970010678889,-192.7970010678889,-192.7970010678889,-60.69925304237244,-60.69925304237244,-60.69925304237244,-132.0977480255165,-132.0977480255165,-132.0977480255165,0.0,0.0,0.0,263.8483434438541
2023-06-16,456.6841804989513,67.67293688400696,569.8899967201855,456.6841804989513,456.6841804989513,-136.77336589187925,-136.77336589187925,-136.77336589187925,-6.269982582664784,-6.269982582664784,-6.269982582664784,-130.50338330921446,-130.50338330921446,-130.50338330921446,0.0,0.0,0.0,319.9108146070721
2023-06-17,456.7230164861596,221.9695567162212,701.3740932908788,456.7230164861596,456.7230164861596,-9.368449008989353,-9.368449008989353,-9.368449008989353,119.44434641497199,119.44434641497199,119.44434641497199,-128.81279542396135,-128.81279542396135,-128.81279542396135,0.0,0.0,0.0,447.3545674771703
2023-06-18,456.7618524733679,203.81734787439842,654.2452773841474,456.7618524733679,456.7618524733679,-27.127491575264102,-27.127491575264102,-27.127491575264102,99.8985188601641,99.8985188601641,99.8985188601641,-127.02601043542822,-127.02601043542822,-127.02601043542822,0.0,0.0,0.0,429.6343608981038
2023-06-19,456.8006884605762,42.56528183433181,517.3461552507655,456.8006884605762,456.8006884605762,-174.58073990604237,-174.58073990604237,-174.58073990604237,-49.44006637501897,-49.44006637501897,-49.44006637501897,-125.1406735310234,-125.1406735310234,-125.1406735310234,0.0,0.0,0.0,282.21994855453386
2023-06-20,456.8395244477845,23.719605323763005,508.09470764399197,456.8395244477845,456.8395244477845,-182.9004799302314,-182.9004799302314,-182.9004799302314,-59.7485355388971,-59.7485355388971,-59.7485355388971,-123.15194439133431,-123.15194439133431,-123.15194439133431,0.0,0.0,0.0,273.93904451755316
2023-06-21,456.8783604349929,51.76036826767545,537.234097535456,456.8783604349929,456.8783604349929,-164.2375181372156,-164.2375181372156,-164.2375181372156,-43.185027736548385,-43.185027736548385,-43.185027736548385,-121.05249040066721,-121.05249040066721,-121.05249040066721,0.0,0.0,0.0,292.6408422977773
2023-06-22,456.9171964222012,28.112409509192876,511.1220652159265,456.9171964222012,456.9171964222012,-179.53183540760207,-179.53183540760207,-179.53183540760207,-60.69925304234121,-60.69925304234121,-60.69925304234121,-118.83258236526089,-118.83258236526089,-118.83258236526089,0.0,0.0,0.0,277.3853610145991
2023-06-23,456.9560324094095,104.77759621626822,580.4670418215824,456.9560324094095,456.9560324094095,-122.7502766271113,-122.7502766271113,-122.7502766271113,-6.269982582609205,-6.269982582609205,-6.269982582609205,-116.48029404450209,-116.48029404450209,-116.48029404450209,0.0,0.0,0.0,334.2057557822982
2023-06-24,456.9948683966178,214.85528920352354,710.1433766816933,456.9948683966178,456.9948683966178,5.462543138053538,5.462543138053538,5.462543138053538,119.44434641502049,119.44434641502049,119.44434641502049,-113.98180327696697,-113.98180327696697,-113.98180327696697,0.0,0.0,0.0,462.45741153467134
2023-06-25,457.03370438382615,215.56223281221793,699.5381509069111,457.03370438382615,457.03370438382615,-11.423270050362596,-11.423270050362596,-11.423270050362596,99.89851886007902,99.89851886007902,99.89851886007902,-111.32178891044163,-111.32178891044163,-111.32178891044163,0.0,0.0,0.0,445.61043433346356
2023-06-26,457.07254037103445,71.82009730346027,553.1890681822371,457.07254037103445,457.07254037103445,-157.92398062195346,-157.92398062195346,-157.92398062195346,-49.44006637468774,-49.44006637468774,-49.44006637468774,-108.48391424726573,-108.48391424726573,-108.48391424726573,0.0,0.0,0.0,299.14855974908096
2023-06-27,457.11137635824275,53.989671648262004,540.2317637982535,457.11137635824275,457.11137635824275,-165.19991994744117,-165.19991994744117,-165.19991994744117,-59.74853553902051,-59.74853553902051,-59.74853553902051,-105.45138440842064,-105.45138440842064,-105.45138440842064,0.0,0.0,0.0,291.9114564108016
2023-06-28,457.15021234545105,74.02824748308092,545.5724572912792,457.15021234545105,457.15021234545105,-145.39258976068552,-145.39258976068552,-145.39258976068552,-43.185027736576416,-43.185027736576416,-43.185027736576416,-102.2075620241091,-102.2075620241091,-102.2075620241091,0.0,0.0,0.0,311.7576225847655
2023-06-29,457.18904833265935,79.83599253334215,537.1419538715836,457.18904833265935,457.18904833265935,-159.435876120556,-159.435876120556,-159.435876120556,-60.69925304236058,-60.69925304236058,-60.69925304236058,-98.73662307819542,-98.73662307819542,-98.73662307819542,0.0,0.0,0.0,297.7531722121033
2023-06-30,457.2278843198677,109.30642291316597,608.7395885865204,457.2278843198677,457.2278843198677,-101.29421525813889,-101.29421525813889,-101.29421525813889,-6.269982582455262,-6.269982582455262,-6.269982582455262,-95.02423267568362,-95.02423267568362,-95.02423267568362,0.0,0.0,0.0,355.93366906172884
2023-07-01,457.266720307076,232.63364547428804,705.6422710066214,457.266720307076,457.266720307076,28.386127372320903,28.386127372320903,28.386127372320903,119.444346415069,119.444346415069,119.444346415069,-91.0582190427481,-91.0582190427481,-91.0582190427481,0.0,0.0,0.0,485.6528476793969
2023-07-02,457.3055562942843,232.52377085239385,701.2758914482182,457.3055562942843,457.3055562942843,13.069295579386075,13.069295579386075,13.069295579386075,99.89851885996404,99.89851885996404,99.89851885996404,-86.82922328057796,-86.82922328057796,-86.82922328057796,0.0,0.0,0.0,470.37485187367037
2023-07-03,457.3443922814926,73.87250612991481,579.4402787673987,457.3443922814926,457.3443922814926,-131.77136869421557,-131.77136869421557,-131.77136869421557,-49.44006637476402,-49.44006637476402,-49.44006637476402,-82.33130231945155,-82.33130231945155,-82.33130231945155,0.0,0.0,0.0,325.573023587277
2023-07-04,457.3832282687009,80.22398834504483,561.446489878245,457.3832282687009,457.3832282687009,-137.31099872440493,-137.31099872440493,-137.31099872440493,-59.74853553898456,-59.74853553898456,-59.74853553898456,-77.56246318542033,-77.56246318542033,-77.56246318542033,0.0,0.0,0.0,320.07222954429596
2023-07-05,457.4220642559092,119.60608034303036,599.8594312554933,457.4220642559092,457.4220642559092,-115.71013583187103,-115.71013583187103,-115.71013583187103,-43.18502773657303,-43.18502773657303,-43.18502773657303,-72.52510809529797,-72.52510809529797,-72.52510809529797,0.0,0.0,0.0,341.7119284240382
2023-07-06,457.4609002431176,102.7233169453032,585.7076242719387,457.4609002431176,457.4609002431176,-127.92562506091598,-127.92562506091598,-127.92562506091598,-60.69925304237995,-60.69925304237995,-60.69925304237995,-67.22637201853604,-67.22637201853604,-67.22637201853604,0.0,0.0,0.0,329.5352751822016
2023-07-07,457.4997362303259,147.82573052904297,611.9841165126362,457.4997362303259,457.4997362303259,-67.94831971268131,-67.94831971268131,-67.94831971268131,-6.269982582399673,-6.269982582399673,-6.269982582399673,-61.67833713028165,-61.67833713028165,-61.67833713028165,0.0,0.0,0.0,389.55141651764455
2023-07-08,457.5385722175342,285.0890896039631,761.0369987684882,457.5385722175342,457.5385722175342,63.54623444648514,63.54623444648514,63.54623444648514,119.44434641479533,119.44434641479533,119.44434641479533,-55.898111968310204,-55.898111968310204,-55.898111968310204,0.0,0.0,0.0,521.0848066640193
2023-07-09,457.5774082047425,249.6010818213894,755.4200852336928,457.5774082047425,457.5774082047425,49.9907518638555,49.9907518638555,49.9907518638555,99.89851885984906,99.89851885984906,99.89851885984906,-49.90776699599355,-49.90776699599355,-49.90776699599355,0.0,0.0,0.0,507.568160068598
2023-07-10,457.61624419195084,114.91244714289392,626.4758224794422,457.6113451959569,457.6218835300732,-93.17418893336931,-93.17418893336931,-93.17418893336931,-49.44006637483028,-49.44006637483028,-49.44006637483028,-43.73412255853903,-43.73412255853903,-43.73412255853903,0.0,0.0,0.0,364.44205525858155
2023-07-11,457.65508017915914,135.42568195884914,597.7886504682132,457.62624601789537,457.6754247981491,-97.15692531196531,-97.15692531196531,-97.15692531196531,-59.74853553897236,-59.74853553897236,-59.74853553897236,-37.408389772992955,-37.408389772992955,-37.408389772992955,0.0,0.0,0.0,360.4981548671938
2023-07-12,457.69391616636744,135.835163336836,607.5820089670091,457.64340515958145,457.7469952121421,-74.15069730982025,-74.15069730982025,-74.15069730982025,-43.18502773656969,-43.18502773656969,-43.18502773656969,-30.96566957325057,-30.96566957325057,-30.96566957325057,0.0,0.0,0.0,383.5432188565472
2023-07-13,457.73275215357575,129.6553899856143,602.0555317674681,457.63109188046104,457.8121743446603,-85.14357283794753,-85.14357283794753,-85.14357283794753,-60.699253042348715,-60.699253042348715,-60.699253042348715,-24.444319795598812,-24.444319795598812,-24.444319795598812,0.0,0.0,0.0,372.5891793156282
2023-07-14,457.77158814078405,182.27665680901922,670.0119762603213,457.6392820818194,457.89855376578123,-24.155187269071355,-24.155187269071355,-24.155187269071355,-6.269982582294913,-6.269982582294913,-6.269982582294913,-17.88520468677644,-17.88520468677644,-17.88520468677644,0.0,0.0,0.0,433.6164008717127
2023-07-15,457.81042412799235,334.8482943497107,794.443873156051,457.63909627930843,457.9879835127556,108.11350101692499,108.11350101692499,108.11350101692499,119.44434641488775,119.44434641488775,119.44434641488775,-11.330845397962758,-11.330845397962758,-11.330845397962758,0.0,0.0,0.0,565.9239251449173
2023-07-16,457.84926011520065,319.12121986661384,784.0252916531376,457.6415067519454,458.055601107568,95.07402510877843,95.07402510877843,95.07402510877843,99.89851885976398,99.89851885976398,99.89851885976398,-4.824493750985552,-4.824493750985552,-4.824493750985552,0.0,0.0,0.0,552.9232852239791
2023-07-17,457.88809610240895,162.03574995267016,641.758440775258,457.6158065550406,458.1386808672402,-47.84922107242531,-47.84922107242531,-47.84922107242531,-49.44006637490654,-49.44006637490654,-49.44006637490654,1.5908453024812297,1.5908453024812297,1.5908453024812297,0.0,0.0,0.0,410.0388750299836
2023-07-18,457.92693208961725,155.15049662669318,651.3991802167083,457.59924270095973,458.21571455281315,-51.875120860004785,-51.875120860004785,-51.875120860004785,-59.748535538936416,-59.748535538936416,-59.748535538936416,7.873414678931623,7.873414678931623,7.873414678931623,0.0,0.0,0.0,406.05181122961244
2023-07-19,457.9657680768256,186.29772740040076,672.87156224215,457.5789900075735,458.2920618779128,-29.201327595001928,-29.201327595001928,-29.201327595001928,-43.18502773654547,-43.18502773654547,-43.18502773654547,13.983700141543546,13.983700141543546,13.983700141543546,0.0,0.0,0.0,428.76444048182367
2023-07-20,458.0046040640339,175.4005505032041,662.8082541856116,457.5781288662019,458.3546924628667,-40.813864011106915,-40.813864011106915,-40.813864011106915,-60.69925304236808,-60.69925304236808,-60.69925304236808,19.885389031261177,19.885389031261177,19.885389031261177,0.0,0.0,0.0,417.190740052927
2023-07-21,458.04344005124227,226.7190247238554,716.5398364830215,457.5675488455183,458.44626582768376,19.27628011376599,19.27628011376599,19.27628011376599,-6.269982582239317,-6.269982582239317,-6.269982582239317,25.546262696005307,25.546262696005307,25.546262696005307,0.0,0.0,0.0,477.3197201650083
2023-07-22,458.0822760384506,371.4737894254092,867.1554605136376,457.5336082181477,458.5390916416235,150.38334009548868,150.38334009548868,150.38334009548868,119.44434641489237,119.44434641489237,119.44434641489237,30.93899368059634,30.93899368059634,30.93899368059634,0.0,0.0,0.0,608.4656161339392
2023-07-23,458.1211120256589,348.94929237171465,818.3473946830651,457.50852588283925,458.635218028423,135.9403396558016,135.9403396558016,135.9403396558016,99.89851886024478,99.89851886024478,99.89851886024478,36.041820795556845,36.041820795556845,36.041820795556845,0.0,0.0,0.0,594.0614516814605
2023-07-24,458.1599480128672,224.0277669561655,699.8500891160452,457.4914317235449,458.7308304753748,-8.600988241842295,-8.600988241842295,-8.600988241842295,-49.44006637457531,-49.44006637457531,-49.44006637457531,40.83907813273302,40.83907813273302,40.83907813273302,0.0,0.0,0.0,449.5589597710249
